,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
0,-0.009,6.5,-0.645,-0.128,7.57,6.5,-0.645,-0.128,7.57
1,0.001,6.514,-0.659,-0.17,7.556,6.514,-0.659,-0.17,7.556
2,0.011,6.531,-0.632,-0.267,7.541,6.531,-0.632,-0.267,7.541
3,0.021,6.553,-0.604,-0.386,7.519,6.553,-0.604,-0.386,7.519
4,0.031,6.577,-0.591,-0.45,7.495,6.577,-0.591,-0.45,7.495
5,0.041,6.587,-0.536,-0.411,7.493,6.587,-0.536,-0.411,7.493
6,0.051,6.566,-0.444,-0.295,7.523,6.566,-0.444,-0.295,7.523
7,0.061,6.523,-0.489,-0.05,7.563,6.523,-0.489,-0.05,7.563
8,0.071,6.46,-0.523,0.137,7.613,6.46,-0.523,0.137,7.613
9,0.081,6.392,-0.582,0.236,7.664,6.392,-0.582,0.236,7.664
10,0.091,6.35,-0.617,0.201,7.697,6.35,-0.617,0.201,7.697
11,0.101,6.329,-0.611,0.132,7.716,6.329,-0.611,0.132,7.716
12,0.111,6.322,-0.59,0.066,7.724,6.322,-0.59,0.066,7.724
13,0.121,6.324,-0.582,0.018,7.724,6.324,-0.582,0.018,7.724
14,0.131,6.328,-0.575,-0.004,7.721,6.328,-0.575,-0.004,7.721
15,0.141,6.328,-0.559,-0.004,7.722,6.328,-0.559,-0.004,7.722
16,0.151,6.323,-0.533,0.008,7.728,6.323,-0.533,0.008,7.728
17,0.161,6.31,-0.504,0.041,7.74,6.31,-0.504,0.041,7.74
18,0.171,6.299,-0.495,0.062,7.75,6.299,-0.495,0.062,7.75
19,0.181,6.296,-0.517,0.089,7.751,6.296,-0.517,0.089,7.751
20,0.191,6.296,-0.5,0.117,7.751,6.296,-0.5,0.117,7.751
21,0.201,6.274,-0.404,0.207,7.773,6.274,-0.404,0.207,7.773
22,0.211,6.248,-0.376,0.228,7.795,6.248,-0.376,0.228,7.795
23,0.221,6.209,-0.328,0.249,7.827,6.209,-0.328,0.249,7.827
24,0.231,6.147,-0.247,0.27,7.879,6.147,-0.247,0.27,7.879
25,0.241,6.055,-0.125,0.298,7.951,6.055,-0.125,0.298,7.951
26,0.251,5.938,0.036,0.34,8.038,5.938,0.036,0.34,8.038
27,0.261,5.796,0.225,0.392,8.135,5.796,0.225,0.392,8.135
28,0.271,5.636,0.428,0.448,8.237,5.636,0.428,0.448,8.237
29,0.281,5.449,0.637,0.506,8.344,5.449,0.637,0.506,8.344
30,0.291,5.263,0.858,0.585,8.438,5.263,0.858,0.585,8.438
31,0.301,5.08,1.061,0.675,8.52,5.08,1.061,0.675,8.52
32,0.311,4.907,1.203,0.761,8.596,4.907,1.203,0.761,8.596
33,0.321,4.742,1.273,0.835,8.671,4.742,1.273,0.835,8.671
34,0.331,4.585,1.289,0.901,8.746,4.585,1.289,0.901,8.746
35,0.341,4.428,1.273,0.966,8.822,4.428,1.273,0.966,8.822
36,0.351,4.264,1.233,1.033,8.9,4.264,1.233,1.033,8.9
37,0.361,4.097,1.17,1.099,8.979,4.097,1.17,1.099,8.979
38,0.371,3.934,1.087,1.159,9.054,3.934,1.087,1.159,9.054
39,0.381,3.78,0.986,1.213,9.124,3.78,0.986,1.213,9.124
40,0.391,3.637,0.87,1.264,9.187,3.637,0.87,1.264,9.187
41,0.401,3.509,0.738,1.314,9.241,3.509,0.738,1.314,9.241
42,0.411,3.421,0.62,1.285,9.287,3.421,0.62,1.285,9.287
43,0.421,3.423,0.617,1.064,9.314,3.423,0.617,1.064,9.314
44,0.431,3.456,0.739,0.874,9.313,3.456,0.739,0.874,9.313
45,0.441,3.498,0.91,0.712,9.296,3.498,0.91,0.712,9.296
46,0.451,3.479,0.757,0.811,9.309,3.479,0.757,0.811,9.309
47,0.461,3.44,0.6,0.913,9.325,3.44,0.6,0.913,9.325
48,0.471,3.375,0.452,1.021,9.346,3.375,0.452,1.021,9.346
49,0.481,3.283,0.316,1.136,9.371,3.283,0.316,1.136,9.371
50,0.491,3.153,0.199,1.258,9.403,3.153,0.199,1.258,9.403
51,0.501,2.966,0.118,1.39,9.447,2.966,0.118,1.39,9.447
52,0.511,2.704,0.089,1.533,9.503,2.704,0.089,1.533,9.503
53,0.521,2.291,0.125,1.679,9.587,2.291,0.125,1.679,9.587
54,0.531,1.824,0.206,1.812,9.661,1.824,0.206,1.812,9.661
55,0.541,1.344,0.308,1.921,9.716,1.344,0.308,1.921,9.716
56,0.551,0.886,0.431,2.005,9.747,0.886,0.431,2.005,9.747
57,0.561,0.472,0.572,2.068,9.755,0.472,0.572,2.068,9.755
58,0.571,0.117,0.72,2.115,9.746,0.117,0.72,2.115,9.746
59,0.581,-0.182,0.861,2.153,9.725,-0.182,0.861,2.153,9.725
60,0.591,-0.432,0.978,2.184,9.699,-0.432,0.978,2.184,9.699
61,0.601,-0.646,1.07,2.207,9.672,-0.646,1.07,2.207,9.672
62,0.611,-0.835,1.144,2.221,9.646,-0.835,1.144,2.221,9.646
63,0.621,-0.996,1.209,2.222,9.623,-0.996,1.209,2.222,9.623
64,0.631,-1.126,1.268,2.213,9.603,-1.126,1.268,2.213,9.603
65,0.641,-1.227,1.327,2.197,9.586,-1.227,1.327,2.197,9.586
66,0.651,-1.301,1.384,2.178,9.573,-1.301,1.384,2.178,9.573
67,0.661,-1.346,1.436,2.159,9.563,-1.346,1.436,2.159,9.563
68,0.671,-1.365,1.475,2.142,9.558,-1.365,1.475,2.142,9.558
69,0.681,-1.361,1.499,2.131,9.558,-1.361,1.499,2.131,9.558
70,0.691,-1.344,1.509,2.125,9.56,-1.344,1.509,2.125,9.56
71,0.701,-1.32,1.509,2.122,9.564,-1.32,1.509,2.122,9.564
72,0.711,-1.294,1.504,2.118,9.569,-1.294,1.504,2.118,9.569
73,0.721,-1.266,1.495,2.111,9.576,-1.266,1.495,2.111,9.576
74,0.731,-1.237,1.484,2.099,9.584,-1.237,1.484,2.099,9.584
75,0.741,-1.202,1.47,2.085,9.594,-1.202,1.47,2.085,9.594
76,0.751,-1.159,1.447,2.068,9.606,-1.159,1.447,2.068,9.606
77,0.761,-1.102,1.415,2.05,9.621,-1.102,1.415,2.05,9.621
78,0.771,-1.056,1.375,2.06,9.63,-1.056,1.375,2.06,9.63
79,0.781,-1.039,1.323,2.129,9.624,-1.039,1.323,2.129,9.624
80,0.791,-1.051,1.273,2.212,9.611,-1.051,1.273,2.212,9.611
81,0.801,-1.066,1.258,2.26,9.6,-1.066,1.258,2.26,9.6
82,0.811,-1.065,1.252,2.259,9.601,-1.065,1.252,2.259,9.601
83,0.821,-1.039,1.244,2.227,9.613,-1.039,1.244,2.227,9.613
84,0.831,-0.998,1.199,2.184,9.632,-0.998,1.199,2.184,9.632
85,0.841,-0.95,1.101,2.143,9.658,-0.95,1.101,2.143,9.658
86,0.851,-0.887,0.961,2.09,9.691,-0.887,0.961,2.09,9.691
87,0.861,-0.786,0.818,2.022,9.727,-0.786,0.818,2.022,9.727
88,0.871,-0.636,0.693,1.951,9.762,-0.636,0.693,1.951,9.762
89,0.881,-0.447,0.584,1.899,9.79,-0.447,0.584,1.899,9.79
90,0.891,-0.246,0.515,1.873,9.806,-0.246,0.515,1.873,9.806
91,0.901,-0.045,0.506,1.871,9.81,-0.045,0.506,1.871,9.81
92,0.911,0.144,0.546,1.883,9.804,0.144,0.546,1.883,9.804
93,0.921,0.322,0.602,1.885,9.796,0.322,0.602,1.885,9.796
94,0.931,0.496,0.644,1.855,9.792,0.496,0.644,1.855,9.792
95,0.941,0.683,0.651,1.786,9.793,0.683,0.651,1.786,9.793
96,0.951,0.886,0.623,1.7,9.794,0.886,0.623,1.7,9.794
97,0.961,1.095,0.573,1.625,9.789,1.095,0.573,1.625,9.789
98,0.971,1.305,0.502,1.569,9.776,1.305,0.502,1.569,9.776
99,0.981,1.514,0.413,1.518,9.758,1.514,0.413,1.518,9.758
100,0.991,1.741,0.308,1.465,9.732,1.741,0.308,1.465,9.732
101,1.001,1.968,0.206,1.409,9.7,1.968,0.206,1.409,9.7
102,1.011,2.198,0.118,1.351,9.66,2.198,0.118,1.351,9.66
103,1.021,2.423,0.05,1.298,9.614,2.423,0.05,1.298,9.614
104,1.031,2.637,0.002,1.258,9.563,2.637,0.002,1.258,9.563
105,1.041,2.83,-0.025,1.228,9.512,2.83,-0.025,1.228,9.512
106,1.051,3.001,-0.036,1.205,9.462,3.001,-0.036,1.205,9.462
107,1.061,3.145,-0.032,1.198,9.416,3.145,-0.032,1.198,9.416
108,1.071,3.261,-0.025,1.206,9.376,3.261,-0.025,1.206,9.376
109,1.081,3.349,-0.021,1.224,9.342,3.349,-0.021,1.224,9.342
110,1.091,3.417,-0.03,1.244,9.314,3.417,-0.03,1.244,9.314
111,1.101,3.479,-0.05,1.248,9.291,3.479,-0.05,1.248,9.291
112,1.111,3.538,-0.071,1.242,9.269,3.538,-0.071,1.242,9.269
113,1.121,3.601,-0.096,1.23,9.246,3.601,-0.096,1.23,9.246
114,1.131,3.669,-0.128,1.212,9.222,3.669,-0.128,1.212,9.222
115,1.141,3.745,-0.164,1.191,9.193,3.745,-0.164,1.191,9.193
116,1.151,3.822,-0.2,1.171,9.163,3.822,-0.2,1.171,9.163
117,1.161,3.898,-0.224,1.166,9.131,3.898,-0.224,1.166,9.131
118,1.171,3.964,-0.243,1.164,9.103,3.964,-0.243,1.164,9.103
119,1.181,4.024,-0.261,1.161,9.076,4.024,-0.261,1.161,9.076
120,1.191,4.076,-0.28,1.154,9.053,4.076,-0.28,1.154,9.053
121,1.201,4.126,-0.3,1.142,9.031,4.126,-0.3,1.142,9.031
122,1.211,4.18,-0.321,1.124,9.008,4.18,-0.321,1.124,9.008
123,1.221,4.237,-0.341,1.103,8.983,4.237,-0.341,1.103,8.983
124,1.231,4.305,-0.359,1.081,8.953,4.305,-0.359,1.081,8.953
125,1.241,4.375,-0.375,1.059,8.921,4.375,-0.375,1.059,8.921
126,1.251,4.443,-0.389,1.041,8.889,4.443,-0.389,1.041,8.889
127,1.261,4.512,-0.402,1.019,8.856,4.512,-0.402,1.019,8.856
128,1.271,4.575,-0.411,1.001,8.825,4.575,-0.411,1.001,8.825
129,1.281,4.63,-0.421,0.991,8.797,4.63,-0.421,0.991,8.797
130,1.291,4.673,-0.426,0.989,8.774,4.673,-0.426,0.989,8.774
131,1.301,4.705,-0.425,0.994,8.757,4.705,-0.425,0.994,8.757
132,1.311,4.724,-0.422,1.002,8.746,4.724,-0.422,1.002,8.746
133,1.321,4.733,-0.419,1.01,8.74,4.733,-0.419,1.01,8.74
134,1.331,4.738,-0.42,1.016,8.736,4.738,-0.42,1.016,8.736
135,1.341,4.747,-0.437,1.001,8.733,4.747,-0.437,1.001,8.733
136,1.351,4.77,-0.47,0.963,8.723,4.77,-0.47,0.963,8.723
137,1.361,4.815,-0.52,0.906,8.701,4.815,-0.52,0.906,8.701
138,1.371,4.879,-0.568,0.845,8.668,4.879,-0.568,0.845,8.668
139,1.381,4.955,-0.605,0.791,8.628,4.955,-0.605,0.791,8.628
140,1.391,5.027,-0.61,0.749,8.59,5.027,-0.61,0.749,8.59
141,1.401,5.091,-0.59,0.713,8.556,5.091,-0.59,0.713,8.556
142,1.411,5.15,-0.571,0.684,8.525,5.15,-0.571,0.684,8.525
143,1.421,5.204,-0.56,0.667,8.494,5.204,-0.56,0.667,8.494
144,1.431,5.253,-0.555,0.659,8.464,5.253,-0.555,0.659,8.464
145,1.441,5.299,-0.559,0.65,8.436,5.299,-0.559,0.65,8.436
146,1.451,5.345,-0.574,0.641,8.407,5.345,-0.574,0.641,8.407
147,1.461,5.391,-0.602,0.641,8.375,5.391,-0.602,0.641,8.375
148,1.471,5.435,-0.632,0.664,8.343,5.435,-0.632,0.664,8.343
149,1.481,5.475,-0.665,0.673,8.314,5.475,-0.665,0.673,8.314
150,1.491,5.518,-0.698,0.673,8.282,5.518,-0.698,0.673,8.282
151,1.501,5.564,-0.732,0.67,8.249,5.564,-0.732,0.67,8.249
152,1.511,5.614,-0.767,0.663,8.212,5.614,-0.767,0.663,8.212
153,1.521,5.666,-0.801,0.653,8.174,5.666,-0.801,0.653,8.174
154,1.531,5.729,-0.81,0.608,8.133,5.729,-0.81,0.608,8.133
155,1.541,5.796,-0.796,0.56,8.09,5.796,-0.796,0.56,8.09
156,1.551,5.859,-0.778,0.53,8.048,5.859,-0.778,0.53,8.048
157,1.561,5.913,-0.771,0.515,8.01,5.913,-0.771,0.515,8.01
158,1.571,5.964,-0.78,0.503,7.972,5.964,-0.78,0.503,7.972
159,1.581,6.018,-0.794,0.485,7.931,6.018,-0.794,0.485,7.931
160,1.591,6.073,-0.816,0.461,7.888,6.073,-0.816,0.461,7.888
161,1.601,6.138,-0.847,0.437,7.836,6.138,-0.847,0.437,7.836
162,1.611,6.213,-0.884,0.416,7.774,6.213,-0.884,0.416,7.774
163,1.621,6.296,-0.923,0.39,7.703,6.296,-0.923,0.39,7.703
164,1.631,6.383,-0.959,0.362,7.629,6.383,-0.959,0.362,7.629
165,1.641,6.469,-0.989,0.333,7.553,6.469,-0.989,0.333,7.553
166,1.651,6.55,-1.015,0.305,7.481,6.55,-1.015,0.305,7.481
167,1.661,6.619,-0.971,0.286,7.426,6.619,-0.971,0.286,7.426
168,1.671,6.686,-0.986,0.249,7.365,6.686,-0.986,0.249,7.365
169,1.681,6.757,-1.013,0.221,7.297,6.757,-1.013,0.221,7.297
170,1.691,6.822,-1.032,0.2,7.235,6.822,-1.032,0.2,7.235
171,1.701,6.883,-1.046,0.185,7.174,6.883,-1.046,0.185,7.174
172,1.711,6.938,-1.059,0.175,7.12,6.938,-1.059,0.175,7.12
173,1.721,6.989,-1.074,0.165,7.068,6.989,-1.074,0.165,7.068
174,1.731,7.039,-1.095,0.152,7.016,7.039,-1.095,0.152,7.016
175,1.741,7.089,-1.12,0.136,6.961,7.089,-1.12,0.136,6.961
176,1.751,7.146,-1.152,0.113,6.898,7.146,-1.152,0.113,6.898
177,1.761,7.208,-1.186,0.083,6.828,7.208,-1.186,0.083,6.828
178,1.771,7.275,-1.219,0.043,6.751,7.275,-1.219,0.043,6.751
179,1.781,7.35,-1.246,-0.009,6.665,7.35,-1.246,-0.009,6.665
180,1.791,7.424,-1.261,-0.073,6.578,7.424,-1.261,-0.073,6.578
181,1.801,7.496,-1.247,-0.143,6.497,7.496,-1.247,-0.143,6.497
182,1.811,7.557,-1.214,-0.191,6.432,7.557,-1.214,-0.191,6.432
183,1.821,7.602,-1.178,-0.223,6.384,7.602,-1.178,-0.223,6.384
184,1.831,7.636,-1.152,-0.257,6.347,7.636,-1.152,-0.257,6.347
185,1.841,7.658,-1.14,-0.293,6.321,7.658,-1.14,-0.293,6.321
186,1.851,7.679,-1.134,-0.328,6.294,7.679,-1.134,-0.328,6.294
187,1.861,7.703,-1.134,-0.351,6.264,7.703,-1.134,-0.351,6.264
188,1.871,7.729,-1.145,-0.361,6.229,7.729,-1.145,-0.361,6.229
189,1.881,7.759,-1.163,-0.372,6.188,7.759,-1.163,-0.372,6.188
190,1.891,7.79,-1.182,-0.382,6.144,7.79,-1.182,-0.382,6.144
191,1.901,7.821,-1.193,-0.386,6.103,7.821,-1.193,-0.386,6.103
192,1.911,7.842,-1.182,-0.378,6.079,7.842,-1.182,-0.378,6.079
193,1.921,7.846,-1.165,-0.366,6.077,7.846,-1.165,-0.366,6.077
194,1.931,7.839,-1.134,-0.379,6.091,7.839,-1.134,-0.379,6.091
195,1.941,7.821,-1.07,-0.38,6.127,7.821,-1.07,-0.38,6.127
196,1.951,7.797,-1.027,-0.366,6.164,7.797,-1.027,-0.366,6.164
197,1.961,7.772,-1.005,-0.367,6.2,7.772,-1.005,-0.367,6.2
198,1.971,7.751,-1.003,-0.376,6.226,7.751,-1.003,-0.376,6.226
199,1.981,7.733,-1.0,-0.379,6.249,7.733,-1.0,-0.379,6.249
200,1.991,7.713,-0.969,-0.385,6.278,7.713,-0.969,-0.385,6.278
201,2.001,7.695,-0.949,-0.417,6.3,7.695,-0.949,-0.417,6.3
202,2.011,7.687,-0.944,-0.478,6.306,7.687,-0.944,-0.478,6.306
203,2.021,7.686,-0.932,-0.529,6.305,7.686,-0.932,-0.529,6.305
204,2.031,7.687,-0.909,-0.574,6.304,7.687,-0.909,-0.574,6.304
205,2.041,7.686,-0.89,-0.609,6.305,7.686,-0.89,-0.609,6.305
206,2.051,7.684,-0.879,-0.61,6.308,7.684,-0.879,-0.61,6.308
207,2.061,7.683,-0.896,-0.6,6.308,7.683,-0.896,-0.6,6.308
208,2.071,7.681,-0.927,-0.555,6.31,7.681,-0.927,-0.555,6.31
209,2.081,7.672,-0.934,-0.518,6.323,7.672,-0.934,-0.518,6.323
210,2.091,7.658,-0.933,-0.502,6.341,7.658,-0.933,-0.502,6.341
211,2.101,7.645,-0.927,-0.498,6.359,7.645,-0.927,-0.498,6.359
212,2.111,7.632,-0.919,-0.496,6.375,7.632,-0.919,-0.496,6.375
213,2.121,7.618,-0.907,-0.491,6.394,7.618,-0.907,-0.491,6.394
214,2.131,7.604,-0.895,-0.489,6.412,7.604,-0.895,-0.489,6.412
215,2.141,7.591,-0.886,-0.485,6.43,7.591,-0.886,-0.485,6.43
216,2.151,7.579,-0.878,-0.479,6.446,7.579,-0.878,-0.479,6.446
217,2.161,7.568,-0.869,-0.474,6.46,7.568,-0.869,-0.474,6.46
218,2.171,7.558,-0.865,-0.47,6.472,7.558,-0.865,-0.47,6.472
219,2.181,7.55,-0.865,-0.471,6.482,7.55,-0.865,-0.471,6.482
220,2.191,7.544,-0.868,-0.476,6.488,7.544,-0.868,-0.476,6.488
221,2.201,7.543,-0.873,-0.483,6.488,7.543,-0.873,-0.483,6.488
222,2.211,7.546,-0.878,-0.49,6.483,7.546,-0.878,-0.49,6.483
223,2.221,7.551,-0.878,-0.492,6.477,7.551,-0.878,-0.492,6.477
224,2.231,7.554,-0.876,-0.492,6.474,7.554,-0.876,-0.492,6.474
225,2.241,7.553,-0.874,-0.493,6.476,7.553,-0.874,-0.493,6.476
226,2.251,7.549,-0.873,-0.493,6.48,7.549,-0.873,-0.493,6.48
227,2.261,7.546,-0.873,-0.492,6.484,7.546,-0.873,-0.492,6.484
228,2.271,7.543,-0.872,-0.491,6.488,7.543,-0.872,-0.491,6.488
229,2.281,7.541,-0.871,-0.488,6.49,7.541,-0.871,-0.488,6.49
230,2.291,7.538,-0.869,-0.486,6.494,7.538,-0.869,-0.486,6.494
231,2.301,7.535,-0.866,-0.483,6.498,7.535,-0.866,-0.483,6.498
232,2.311,7.532,-0.865,-0.481,6.502,7.532,-0.865,-0.481,6.502
233,2.321,7.529,-0.864,-0.479,6.505,7.529,-0.864,-0.479,6.505
234,2.331,7.527,-0.864,-0.48,6.508,7.527,-0.864,-0.48,6.508
235,2.341,7.525,-0.865,-0.479,6.51,7.525,-0.865,-0.479,6.51
236,2.351,7.523,-0.865,-0.479,6.512,7.523,-0.865,-0.479,6.512
237,2.361,7.522,-0.864,-0.478,6.514,7.522,-0.864,-0.478,6.514
238,2.371,7.52,-0.864,-0.477,6.516,7.52,-0.864,-0.477,6.516
239,2.381,7.519,-0.864,-0.477,6.518,7.519,-0.864,-0.477,6.518
240,2.391,7.517,-0.862,-0.476,6.52,7.517,-0.862,-0.476,6.52
241,2.401,7.514,-0.86,-0.474,6.523,7.514,-0.86,-0.474,6.523
242,2.411,7.518,-0.859,-0.474,6.52,7.518,-0.859,-0.474,6.52
